DATECOLLECTED,SAMPLELOCATIONSMASTER,SAMPLENO,FINALRESULT,daily_flow_rate_m3
4/19/2022,NO_Mangawhai,22EV2557-001-0,Detected,NULL
4/26/2022,NO_Mangawhai,22EV2692-001-0,Detected,NULL
5/2/2022,NO_Mangawhai,22EV2831-001-0,Detected,NULL
5/6/2022,NO_Mangawhai,22EV2968-001-0,Detected,NULL
5/9/2022,NO_Mangawhai,22EV2983-001-0,Detected,NULL
5/12/2022,NO_Mangawhai,22EV3097-001-0,Detected,NULL
5/16/2022,NO_Mangawhai,22EV3137-001-0,Detected,NULL
5/19/2022,NO_Mangawhai,22EV3246-001-0,Detected,NULL
5/23/2022,NO_Mangawhai,22EV3290-001-0,Detected,NULL
5/26/2022,NO_Mangawhai,22EV3386-001-0,Detected,NULL
5/31/2022,NO_Mangawhai,22EV3453-001-0,Detected,NULL
6/3/2022,NO_Mangawhai,22EV3566-001-0,Detected,NULL
6/7/2022,NO_Mangawhai,22EV3626-001-0,Detected,NULL
6/10/2022,NO_Mangawhai,22EV3705-001-0,Detected,NULL
6/14/2022,NO_Mangawhai,22EV3734-001-0,Detected,NULL
6/21/2022,NO_Mangawhai,22EV3880-001-0,Detected,NULL
6/27/2022,NO_Mangawhai,22EV3985-001-0,Detected,NULL
6/30/2022,NO_Mangawhai,22EV4089-001-0,Detected,NULL
7/5/2022,NO_Mangawhai,22EV4165-001-0,Detected,NULL
2/14/2022,NO_Maungaturoto,22EV1044-001-0,Detected,NULL
2/28/2022,NO_Maungaturoto,22EV1394-001-0,Detected,NULL
3/3/2022,NO_Maungaturoto,22EV1557-001-0,Detected,NULL
3/7/2022,NO_Maungaturoto,22EV1574-001-0,Detected,NULL
3/10/2022,NO_Maungaturoto,22EV1741-001-0,Detected,NULL
3/14/2022,NO_Maungaturoto,22EV1809-001-0,Detected,NULL
3/17/2022,NO_Maungaturoto,22EV1876-001-0,Detected,NULL
3/22/2022,NO_Maungaturoto,22EV1945-001-0,Detected,NULL
3/25/2022,NO_Maungaturoto,22EV2080-001-0,Detected,NULL
3/28/2022,NO_Maungaturoto,22EV2094-001-0,Detected,NULL
3/31/2022,NO_Maungaturoto,22EV2204-001-0,Detected,NULL
4/4/2022,NO_Maungaturoto,22EV2250-001-0,Detected,NULL
4/7/2022,NO_Maungaturoto,22EV2368-001-0,Detected,NULL
4/13/2022,NO_Maungaturoto,22EV2539-001-0,Detected,NULL
4/19/2022,NO_Maungaturoto,22EV2558-001-0,Detected,NULL
4/26/2022,NO_Maungaturoto,22EV2693-001-0,Detected,NULL
5/2/2022,NO_Maungaturoto,22EV2832-001-0,Detected,NULL
5/9/2022,NO_Maungaturoto,22EV2984-001-0,Detected,NULL
5/12/2022,NO_Maungaturoto,22EV3098-001-0,Detected,NULL
5/16/2022,NO_Maungaturoto,22EV3138-001-0,Detected,NULL
5/19/2022,NO_Maungaturoto,22EV3247-001-0,Detected,NULL
5/23/2022,NO_Maungaturoto,22EV3291-001-0,Detected,NULL
5/26/2022,NO_Maungaturoto,22EV3387-001-0,Detected,NULL
5/31/2022,NO_Maungaturoto,22EV3454-001-0,Detected,NULL
6/3/2022,NO_Maungaturoto,22EV3567-001-0,Detected,NULL
6/7/2022,NO_Maungaturoto,22EV3627-001-0,Detected,NULL
6/10/2022,NO_Maungaturoto,22EV3706-001-0,Detected,NULL
6/14/2022,NO_Maungaturoto,22EV3735-001-0,Detected,NULL
6/21/2022,NO_Maungaturoto,22EV3881-001-0,Detected,NULL
6/27/2022,NO_Maungaturoto,22EV3986-001-0,Detected,NULL
6/30/2022,NO_Maungaturoto,22EV4090-001-0,Detected,NULL
7/5/2022,NO_Maungaturoto,22EV4166-001-0,Detected,NULL
9/08/2022,NO_Maungaturoto,22EV4943-001-0,Detected,6480
10/26/2021,NO_Opononi,21EV2861-001-0,Detected,NULL
10/28/2021,NO_Opononi,21EV2902-003-0,Detected,NULL
11/2/2021,NO_Opononi,21EV3077-001-0,Detected,NULL
11/4/2021,NO_Opononi,21EV3113-001-0,Detected,NULL
11/11/2021,NO_Opononi,21EV3333-001-0,Detected,NULL
11/23/2021,NO_Opononi,21EV3643-001-0,Detected,NULL
1/20/2022,NO_Opononi,22EV0396-001-0,Detected,NULL
2/22/2022,NO_Opononi,22EV1282-001-0,Detected,NULL
2/24/2022,NO_Opononi,22EV1354-001-0,Detected,NULL
3/1/2022,NO_Opononi,22EV1444-001-0,Detected,NULL
1/27/2022,NO_Paihia,22EV0598-001-0,Detected,NULL
2/8/2022,NO_Paihia,22EV0896-001-0,Detected,NULL
2/15/2022,NO_Paihia,22EV1101-001-0,Detected,NULL
2/17/2022,NO_Paihia,22EV1187-001-0,Detected,NULL
2/24/2022,NO_Paihia,22EV1353-001-0,Detected,NULL
3/1/2022,NO_Paihia,22EV1445-001-0,Detected,NULL
3/8/2022,NO_Paihia,22EV1609-001-0,Detected,NULL
3/10/2022,NO_Paihia,22EV1711-001-0,Detected,NULL
3/15/2022,NO_Paihia,22EV1823-001-0,Detected,NULL
3/17/2022,NO_Paihia,22EV1912-001-0,Detected,NULL
3/22/2022,NO_Paihia,22EV1941-001-0,Detected,NULL
3/24/2022,NO_Paihia,22EV2077-001-0,Detected,NULL
3/29/2022,NO_Paihia,22EV2145-001-0,Detected,NULL
3/31/2022,NO_Paihia,22EV2201-001-0,Detected,NULL
4/5/2022,NO_Paihia,22EV2310-001-0,Detected,NULL
4/7/2022,NO_Paihia,22EV2365-001-0,Detected,NULL
4/12/2022,NO_Paihia,22EV2436-001-0,Detected,NULL
4/14/2022,NO_Paihia,22EV2547-001-0,Detected,NULL
4/28/2022,NO_Paihia,22EV2802-001-0,Detected,NULL
5/3/2022,NO_Paihia,22EV2895-001-0,Detected,NULL
5/5/2022,NO_Paihia,22EV2939-001-0,Detected,NULL
10/26/2021,NO_Rawene,21EV2863-001-0,Detected,NULL
10/28/2021,NO_Rawene,21EV2902-004-0,Detected,NULL
11/2/2021,NO_Rawene,21EV3079-001-0,Detected,NULL
1/27/2022,NO_Rawene,22EV0599-001-0,Detected,NULL
2/8/2022,NO_Rawene,22EV0897-001-0,Detected,NULL
3/1/2022,NO_Rawene,22EV1446-001-0,Detected,NULL
11/23/2021,NO_Ruakaka,21EV3692-001-0,Detected,1450
12/2/2021,NO_Ruakaka,21EV3933-001-0,Detected,1344
12/13/2021,NO_Ruakaka,21EV4261-001-0,Detected,1312
2/24/2022,NO_Ruakaka,22EV1358-001-0,Detected,1166
3/3/2022,NO_Ruakaka,22EV1550-001-0,Detected,1120
3/9/2022,NO_Ruakaka,22EV1661-001-0,Detected,1164
3/14/2022,NO_Ruakaka,22EV1817-001-0,Detected,1223
3/23/2022,NO_Ruakaka,22EV2027-001-0,Detected,1222
3/29/2022,NO_Ruakaka,22EV2156-001-0,Detected,1136
4/19/2022,NO_Ruakaka,22EV2588-001-0,Detected,1366
5/4/2022,NO_Ruakaka,22EV2891-001-0,Detected,1143
5/10/2022,NO_Ruakaka,22EV3057-001-0,Detected,1317
5/16/2022,NO_Ruakaka,22EV3157-001-0,Detected,1307
5/23/2022,NO_Ruakaka,22EV3286-001-0,Detected,1250
5/31/2022,NO_Ruakaka,22EV3449-001-0,Detected,1357
5/31/2022,NO_Ruakaka,22EV3449-001-0,Detected,1357
6/8/2022,NO_Ruakaka,22EV3623-001-0,Detected,1388
6/13/2022,NO_Ruakaka,22EV3716-001-0,Detected,1337
6/22/2022,NO_Ruakaka,22EV3971-001-0,Detected,NULL
6/28/2022,NO_Ruakaka,22EV4009-001-0,Detected,NULL
7/4/2022,NO_Ruakaka,22EV4206-001-0,Detected,NULL
2/24/2022,NO_Russell,22EV1356-001-0,Detected,NULL
3/1/2022,NO_Russell,22EV1447-001-0,Detected,NULL
3/3/2022,NO_Russell,22EV1547-001-0,Detected,NULL
2/22/2022,NO_Taipa,22EV1330-001-0,Detected,NULL
2/25/2022,NO_Taipa,22EV1384-001-0,Detected,NULL
3/1/2022,NO_Taipa,22EV1503-001-0,Detected,NULL
3/3/2022,NO_Taipa,22EV1569-001-0,Detected,NULL
12/21/2021,NO_Whangarei,21EV4407-001-0,Detected,12452
12/30/2021,NO_Whangarei,22EV0006-001-0,Detected,12055
1/12/2022,NO_Whangarei,22EV0268-001-0,Detected,11710
2/16/2022,NO_Whangarei,22EV1136-001-0,Detected,12393
2/22/2022,NO_Whangarei,22EV1297-001-0,Detected,12317
2/24/2022,NO_Whangarei,22EV1357-001-0,Detected,11776
3/2/2022,NO_Whangarei,22EV1499-001-0,Detected,11783
3/3/2022,NO_Whangarei,22EV1549-001-0,Detected,12168
3/8/2022,NO_Whangarei,22EV1603-001-0,Detected,11499
3/9/2022,NO_Whangarei,22EV1660-001-0,Detected,11518
3/14/2022,NO_Whangarei,22EV1818-001-0,Detected,11272
3/15/2022,NO_Whangarei,22EV1819-001-0,Detected,11067
3/23/2022,NO_Whangarei,22EV2028-001-0,Detected,21513
3/29/2022,NO_Whangarei,22EV2163-001-0,Detected,13428
3/30/2022,NO_Whangarei,22EV2155-001-0,Detected,13435
4/6/2022,NO_Whangarei,22EV2392-001-0,Detected,12220
4/7/2022,NO_Whangarei,22EV2393-001-0,Detected,12095
4/20/2022,NO_Whangarei,22EV2587-001-0,Detected,43807
4/25/2022,NO_Whangarei,22EV2727-001-0,Detected,19855
4/26/2022,NO_Whangarei,22EV2728-001-0,Detected,19190
5/3/2022,NO_Whangarei,22EV2885-001-0,Detected,16152
5/10/2022,NO_Whangarei,22EV3054-001-0,Detected,14671
5/11/2022,NO_Whangarei,22EV3055-001-0,Detected,14574
5/17/2022,NO_Whangarei,22EV3155-001-0,Detected,12760
5/18/2022,NO_Whangarei,22EV3209-001-0,Detected,18564
5/22/2022,NO_Whangarei,22EV3285-001-0,Detected,14539
5/23/2022,NO_Whangarei,22EV3292-001-0,Detected,14595
5/31/2022,NO_Whangarei,22EV3448-001-0,Detected,36905
6/1/2022,NO_Whangarei,22EV3505-001-0,Detected,32254
6/8/2022,NO_Whangarei,22EV3622-001-0,Detected,19971
6/9/2022,NO_Whangarei,22EV3696-001-0,Detected,18258
6/14/2022,NO_Whangarei,22EV3781-001-0,Detected,17952
6/15/2022,NO_Whangarei,22EV3782-001-0,Detected,17306
6/19/2022,NO_Whangarei,22EV3874-001-0,Detected,27708
6/20/2022,NO_Whangarei,22EV3875-001-0,Detected,30239
6/28/2022,NO_Whangarei,22EV4008-001-0,Detected,NULL
6/29/2022,NO_Whangarei,22EV4056-001-0,Detected,NULL
1/31/2022,NO_Whatuwhiwhi,22EV0661-001-0,Detected,NULL
2/2/2022,NO_Whatuwhiwhi,22EV0779-001-0,Detected,NULL
2/8/2022,NO_Whatuwhiwhi,22EV0935-001-0,Detected,NULL
2/15/2022,NO_Whatuwhiwhi,22EV1105-001-0,Detected,NULL
2/17/2022,NO_Whatuwhiwhi,22EV1180-001-0,Detected,NULL
2/23/2022,NO_Whatuwhiwhi,22EV1329-001-0,Detected,NULL
3/1/2022,NO_Whatuwhiwhi,22EV1504-001-0,Detected,NULL
3/3/2022,NO_Whatuwhiwhi,22EV1568-001-0,Detected,NULL
5/1/2022,NULL,22CE0187-001-0,Detected,NULL
5/2/2022,NULL,22CE0188-001-0,Detected,NULL
5/9/2022,NULL,22CE0208-001-0,Detected,NULL
5/9/2022,NULL,22CE0209-001-0,Detected,NULL
5/12/2022,NULL,22CE0230-001-0,Detected,NULL
5/12/2022,NULL,22CE0231-001-0,Detected,NULL
5/16/2022,NULL,22CE0241-001-0,Detected,NULL
5/16/2022,NULL,22CE0242-001-0,Detected,NULL
5/19/2022,NULL,22CE0256-001-0,Detected,NULL
5/23/2022,NULL,22CE0264-001-0,Detected,NULL
5/23/2022,NULL,22CE0265-001-0,Detected,NULL
5/25/2022,NULL,22CE0285-001-0,Detected,NULL
5/25/2022,NULL,22CE0286-001-0,Detected,NULL
5/26/2022,NULL,22CE0282-001-0,Detected,NULL
5/26/2022,NULL,22CE0283-001-0,Detected,NULL
5/27/2022,NULL,22CE0307-001-0,Detected,NULL
6/22/2022,NULL,22CE0370-001-0,Detected,NULL
6/23/2022,NULL,22CE0372-001-0,Detected,NULL
6/27/2022,NULL,22CE0371-001-0,Detected,NULL
3/2/2022,OT_Alexandra,22EV1489-001-0,Detected,NULL
3/9/2022,OT_Alexandra,22CE0041-001-0,Detected,NULL
3/16/2022,OT_Alexandra,22CE0061-001-0,Detected,NULL
3/22/2022,OT_Alexandra,22CE0074-001-0,Detected,NULL
3/29/2022,OT_Alexandra,22CE0097-001-0,Detected,NULL
4/7/2022,OT_Alexandra,22CE0124-001-0,Detected,NULL
4/11/2022,OT_Alexandra,22CE0132-001-0,Detected,NULL
4/19/2022,OT_Alexandra,22CE0153-001-0,Detected,NULL
4/27/2022,OT_Alexandra,22CE0178-001-0,Detected,NULL
5/3/2022,OT_Alexandra,22CE0198-001-0,Detected,NULL
5/10/2022,OT_Alexandra,22CE0221-001-0,Detected,NULL
5/17/2022,OT_Alexandra,22CE0249-001-0,Detected,NULL
5/24/2022,OT_Alexandra,22CE0271-001-0,Detected,NULL
5/30/2022,OT_Alexandra,22CE0292-001-0,Detected,NULL
6/8/2022,OT_Alexandra,22CE0321-001-0,Detected,NULL
6/13/2022,OT_Alexandra,22CE0331-001-0,Detected,NULL
6/20/2022,OT_Alexandra,22CE0352-001-0,Detected,NULL
6/27/2022,OT_Alexandra,22EV4048-001-0,Detected,NULL
7/5/2022,OT_Alexandra,22EV4235-001-0,Detected,NULL
3/15/2022,OT_Balclutha,22CE0053-001-0,Detected,NULL
3/23/2022,OT_Balclutha,22CE0084-001-0,Detected,NULL
3/28/2022,OT_Balclutha,22CE0091-001-0,Detected,NULL
4/4/2022,OT_Balclutha,22CE0111-001-0,Detected,NULL
4/11/2022,OT_Balclutha,22CE0133-001-0,Detected,NULL
5/2/2022,OT_Balclutha,22CE0189-001-0,Detected,NULL
5/10/2022,OT_Balclutha,22CE0222-001-0,Detected,NULL
5/17/2022,OT_Balclutha,22CE0250-001-0,Detected,NULL
5/24/2022,OT_Balclutha,22CE0273-001-0,Detected,NULL
6/1/2022,OT_Balclutha,22CE0305-001-0,Detected,NULL
6/8/2022,OT_Balclutha,22CE0322-001-0,Detected,NULL
6/13/2022,OT_Balclutha,22CE0332-001-0,Detected,NULL
6/20/2022,OT_Balclutha,22CE0353-001-0,Detected,NULL
6/27/2022,OT_Balclutha,22EV4049-001-0,Detected,NULL
7/4/2022,OT_Balclutha,22EV4160-001-0,Detected,NULL
3/2/2022,OT_Cromwell,22EV1490-001-0,Detected,NULL
3/9/2022,OT_Cromwell,22CE0042-001-0,Detected,NULL
3/16/2022,OT_Cromwell,22CE0062-001-0,Detected,NULL
3/22/2022,OT_Cromwell,22CE0077-001-0,Detected,NULL
3/29/2022,OT_Cromwell,22CE0099-001-0,Detected,NULL
4/7/2022,OT_Cromwell,22CE0125-001-0,Detected,NULL
4/11/2022,OT_Cromwell,22CE0134-001-0,Detected,NULL
4/19/2022,OT_Cromwell,22CE0154-001-0,Detected,NULL
4/27/2022,OT_Cromwell,22CE0180-001-0,Detected,NULL
5/3/2022,OT_Cromwell,22CE0200-001-0,Detected,NULL
5/10/2022,OT_Cromwell,22CE0224-001-0,Detected,NULL
5/17/2022,OT_Cromwell,22CE0252-001-0,Detected,NULL
5/24/2022,OT_Cromwell,22CE0275-001-0,Detected,NULL
5/30/2022,OT_Cromwell,22CE0293-001-0,Detected,NULL
6/8/2022,OT_Cromwell,22CE0323-001-0,Detected,NULL
6/13/2022,OT_Cromwell,22CE0333-001-0,Detected,NULL
6/20/2022,OT_Cromwell,22CE0354-001-0,Detected,NULL
6/27/2022,OT_Cromwell,22EV4047-001-0,Detected,NULL
7/5/2022,OT_Cromwell,22EV4236-001-0,Detected,NULL
2/10/2022,OT_DunedinTahuna,22EV0994-001-0,Detected,NULL
2/17/2022,OT_DunedinTahuna,22EV1197-001-0,Detected,NULL
2/21/2022,OT_DunedinTahuna,22EV1242-001-0,Detected,NULL
2/24/2022,OT_DunedinTahuna,22EV1402-001-0,Detected,NULL
2/28/2022,OT_DunedinTahuna,22EV1403-001-0,Detected,NULL
3/3/2022,OT_DunedinTahuna,22EV1561-001-0,Detected,NULL
3/7/2022,OT_DunedinTahuna,22EV1586-001-0,Detected,NULL
3/10/2022,OT_DunedinTahuna,22EV1705-001-0,Detected,NULL
3/14/2022,OT_DunedinTahuna,22EV1756-001-0,Detected,NULL
3/17/2022,OT_DunedinTahuna,22EV1903-001-0,Detected,NULL
3/21/2022,OT_DunedinTahuna,22EV1982-001-0,Detected,NULL
3/24/2022,OT_DunedinTahuna,22EV2061-001-0,Detected,NULL
3/28/2022,OT_DunedinTahuna,22EV2110-001-0,Detected,NULL
3/31/2022,OT_DunedinTahuna,22EV2242-001-0,Detected,NULL
4/4/2022,OT_DunedinTahuna,22EV2267-001-0,Detected,NULL
4/7/2022,OT_DunedinTahuna,22EV2388-001-0,Detected,NULL
4/11/2022,OT_DunedinTahuna,22EV2428-001-0,Detected,NULL
4/13/2022,OT_DunedinTahuna,22EV2514-001-0,Detected,NULL
4/18/2022,OT_DunedinTahuna,22EV2582-001-0,Detected,NULL
4/21/2022,OT_DunedinTahuna,22EV2680-001-0,Detected,NULL
4/26/2022,OT_DunedinTahuna,22EV2718-001-0,Detected,NULL
4/28/2022,OT_DunedinTahuna,22EV2809-001-0,Detected,NULL
5/2/2022,OT_DunedinTahuna,22EV2839-001-0,Detected,NULL
5/5/2022,OT_DunedinTahuna,22EV2976-001-0,Detected,NULL
5/9/2022,OT_DunedinTahuna,22EV3005-001-0,Detected,NULL
5/12/2022,OT_DunedinTahuna,22EV3123-001-0,Detected,NULL
5/16/2022,OT_DunedinTahuna,22EV3147-001-0,Detected,NULL
5/19/2022,OT_DunedinTahuna,22EV3280-001-0,Detected,NULL
5/23/2022,OT_DunedinTahuna,22EV3312-001-0,Detected,NULL
5/26/2022,OT_DunedinTahuna,22EV3405-001-0,Detected,NULL
5/30/2022,OT_DunedinTahuna,22EV3491-001-0,Detected,NULL
6/2/2022,OT_DunedinTahuna,22EV3556-001-0,Detected,NULL
6/7/2022,OT_DunedinTahuna,22EV3606-001-0,Detected,NULL
6/9/2022,OT_DunedinTahuna,22EV3694-001-0,Detected,NULL
6/13/2022,OT_DunedinTahuna,22EV3727-001-0,Detected,NULL
6/16/2022,OT_DunedinTahuna,22EV3845-001-0,Detected,NULL
6/20/2022,OT_DunedinTahuna,22EV3869-001-0,Detected,NULL
6/22/2022,OT_DunedinTahuna,22EV3967-001-0,Detected,NULL
6/27/2022,OT_DunedinTahuna,22EV3999-001-0,Detected,NULL
6/29/2022,OT_DunedinTahuna,22EV4131-001-0,Detected,NULL
7/4/2022,OT_DunedinTahuna,22EV4159-001-0,Detected,NULL
8/08/2022,OT_DunedinTahuna,22EV4990-001-0,Detected,51840
2/24/2022,OT_GreenIsland,22EV1400-001-0,Detected,NULL
2/28/2022,OT_GreenIsland,22EV1405-001-0,Detected,NULL
3/3/2022,OT_GreenIsland,22EV1559-001-0,Detected,NULL
3/7/2022,OT_GreenIsland,22EV1584-001-0,Detected,NULL
3/10/2022,OT_GreenIsland,22EV1718-001-0,Detected,NULL
3/14/2022,OT_GreenIsland,22EV1754-001-0,Detected,NULL
3/17/2022,OT_GreenIsland,22EV1901-001-0,Detected,NULL
3/21/2022,OT_GreenIsland,22EV1980-001-0,Detected,NULL
3/24/2022,OT_GreenIsland,22EV2063-001-0,Detected,NULL
3/28/2022,OT_GreenIsland,22EV2108-001-0,Detected,NULL
3/31/2022,OT_GreenIsland,22EV2240-001-0,Detected,NULL
4/4/2022,OT_GreenIsland,22EV2266-001-0,Detected,NULL
4/7/2022,OT_GreenIsland,22EV2389-001-0,Detected,NULL
4/11/2022,OT_GreenIsland,22EV2430-001-0,Detected,NULL
4/13/2022,OT_GreenIsland,22EV2512-001-0,Detected,NULL
4/18/2022,OT_GreenIsland,22EV2580-001-0,Detected,NULL
4/21/2022,OT_GreenIsland,22EV2678-001-0,Detected,NULL
4/25/2022,OT_GreenIsland,22EV2716-001-0,Detected,NULL
4/28/2022,OT_GreenIsland,22EV2807-001-0,Detected,NULL
5/2/2022,OT_GreenIsland,22EV2840-001-0,Detected,NULL
5/5/2022,OT_GreenIsland,22EV2974-001-0,Detected,NULL
5/9/2022,OT_GreenIsland,22EV3003-001-0,Detected,NULL
5/12/2022,OT_GreenIsland,22EV3121-001-0,Detected,NULL
5/16/2022,OT_GreenIsland,22EV3145-001-0,Detected,NULL
5/19/2022,OT_GreenIsland,22EV3278-001-0,Detected,NULL
5/23/2022,OT_GreenIsland,22EV3310-001-0,Detected,NULL
5/26/2022,OT_GreenIsland,22EV3403-001-0,Detected,NULL
5/30/2022,OT_GreenIsland,22EV3489-001-0,Detected,NULL
6/2/2022,OT_GreenIsland,22EV3554-001-0,Detected,NULL
6/6/2022,OT_GreenIsland,22EV3604-001-0,Detected,NULL
6/9/2022,OT_GreenIsland,22EV3692-001-0,Detected,NULL
6/13/2022,OT_GreenIsland,22EV3725-001-0,Detected,NULL
6/16/2022,OT_GreenIsland,22EV3843-001-0,Detected,NULL
6/20/2022,OT_GreenIsland,22EV3867-001-0,Detected,NULL
6/22/2022,OT_GreenIsland,22EV3968-001-0,Detected,NULL
6/27/2022,OT_GreenIsland,22EV3997-001-0,Detected,NULL
6/30/2022,OT_GreenIsland,22EV4129-001-0,Detected,NULL
7/4/2022,OT_GreenIsland,22EV4157-001-0,Detected,NULL
2/21/2022,OT_Mosgiel,22EV1241-001-0,Detected,NULL
2/24/2022,OT_Mosgiel,22EV1401-001-0,Detected,NULL
2/28/2022,OT_Mosgiel,22EV1404-001-0,Detected,NULL
3/3/2022,OT_Mosgiel,22EV1560-001-0,Detected,NULL
3/7/2022,OT_Mosgiel,22EV1585-001-0,Detected,NULL
3/10/2022,OT_Mosgiel,22EV1704-001-0,Detected,NULL
3/14/2022,OT_Mosgiel,22EV1755-001-0,Detected,NULL
3/17/2022,OT_Mosgiel,22EV1902-001-0,Detected,NULL
3/21/2022,OT_Mosgiel,22EV1981-001-0,Detected,NULL
3/24/2022,OT_Mosgiel,22EV2062-001-0,Detected,NULL
3/28/2022,OT_Mosgiel,22EV2109-001-0,Detected,NULL
3/31/2022,OT_Mosgiel,22EV2241-001-0,Detected,NULL
4/4/2022,OT_Mosgiel,22EV2265-001-0,Detected,NULL
4/7/2022,OT_Mosgiel,22EV2390-001-0,Detected,NULL
4/11/2022,OT_Mosgiel,22EV2429-001-0,Detected,NULL
4/13/2022,OT_Mosgiel,22EV2513-001-0,Detected,NULL
4/18/2022,OT_Mosgiel,22EV2581-001-0,Detected,NULL
4/21/2022,OT_Mosgiel,22EV2679-001-0,Detected,NULL
4/25/2022,OT_Mosgiel,22EV2717-001-0,Detected,NULL
4/28/2022,OT_Mosgiel,22EV2808-001-0,Detected,NULL
5/2/2022,OT_Mosgiel,22EV2841-001-0,Detected,NULL
5/5/2022,OT_Mosgiel,22EV2975-001-0,Detected,NULL
5/9/2022,OT_Mosgiel,22EV3004-001-0,Detected,NULL
5/12/2022,OT_Mosgiel,22EV3122-001-0,Detected,NULL
5/16/2022,OT_Mosgiel,22EV3146-001-0,Detected,NULL
5/19/2022,OT_Mosgiel,22EV3279-001-0,Detected,NULL
5/23/2022,OT_Mosgiel,22EV3311-001-0,Detected,NULL
5/26/2022,OT_Mosgiel,22EV3404-001-0,Detected,NULL
5/30/2022,OT_Mosgiel,22EV3490-001-0,Detected,NULL
6/2/2022,OT_Mosgiel,22EV3555-001-0,Detected,NULL
6/6/2022,OT_Mosgiel,22EV3605-001-0,Detected,NULL
6/9/2022,OT_Mosgiel,22EV3693-001-0,Detected,NULL
6/13/2022,OT_Mosgiel,22EV3726-001-0,Detected,NULL
6/16/2022,OT_Mosgiel,22EV3844-001-0,Detected,NULL
6/20/2022,OT_Mosgiel,22EV3868-001-0,Detected,NULL
6/22/2022,OT_Mosgiel,22EV3969-001-0,Detected,NULL
6/27/2022,OT_Mosgiel,22EV3998-001-0,Detected,NULL
6/30/2022,OT_Mosgiel,22EV4130-001-0,Detected,NULL
7/4/2022,OT_Mosgiel,22EV4158-001-0,Detected,NULL
3/8/2022,OT_Oamaru,22CE0038-001-0,Detected,7466
5/11/2022,OT_Oamaru,22CE0229-001-0,Detected,NULL
6/28/2022,OT_Oamaru,22EV4080-001-0,Detected,NULL
7/6/2022,OT_Oamaru,22EV4237-001-0,Detected,NULL
5/10/2021,OT_Queenstown,21EV0568-001-0,Detected,NULL
5/17/2021,OT_Queenstown,21EV0611-001-0,Detected,NULL
2/8/2022,OT_Queenstown,22EV0881-001-0,Detected,NULL
2/10/2022,OT_Queenstown,22EV1006-001-0,Detected,NULL
2/14/2022,OT_Queenstown,22EV1036-001-0,Detected,NULL
2/16/2022,OT_Queenstown,22EV1133-001-0,Detected,NULL
2/21/2022,OT_Queenstown,22EV1234-001-0,Detected,NULL
3/1/2022,OT_Queenstown,22EV1488-001-0,Detected,NULL
3/3/2022,OT_Queenstown,22EV1562-001-0,Detected,NULL
3/7/2022,OT_Queenstown,22EV1638-001-0,Detected,NULL
3/9/2022,OT_Queenstown,22EV1668-001-0,Detected,NULL
3/14/2022,OT_Queenstown,22EV1757-001-0,Detected,NULL
3/16/2022,OT_Queenstown,22EV1856-001-0,Detected,NULL
3/22/2022,OT_Queenstown,22EV1983-001-0,Detected,NULL
3/24/2022,OT_Queenstown,22EV2065-001-0,Detected,NULL
3/28/2022,OT_Queenstown,22EV2111-001-0,Detected,NULL
3/30/2022,OT_Queenstown,22EV2195-001-0,Detected,NULL
4/4/2022,OT_Queenstown,22EV2277-001-0,Detected,NULL
4/6/2022,OT_Queenstown,22EV2355-001-0,Detected,NULL
4/11/2022,OT_Queenstown,22EV2421-001-0,Detected,NULL
4/13/2022,OT_Queenstown,22EV2515-001-0,Detected,NULL
4/19/2022,OT_Queenstown,22EV2583-001-0,Detected,NULL
4/21/2022,OT_Queenstown,22EV2681-001-0,Detected,NULL
4/27/2022,OT_Queenstown,22EV2759-001-0,Detected,NULL
5/2/2022,OT_Queenstown,22EV2842-001-0,Detected,NULL
5/4/2022,OT_Queenstown,22EV2931-001-0,Detected,NULL
5/9/2022,OT_Queenstown,22EV3006-001-0,Detected,NULL
5/11/2022,OT_Queenstown,22EV3090-001-0,Detected,NULL
5/16/2022,OT_Queenstown,22EV3148-001-0,Detected,NULL
5/18/2022,OT_Queenstown,22EV3241-001-0,Detected,NULL
5/23/2022,OT_Queenstown,22EV3313-001-0,Detected,NULL
5/25/2022,OT_Queenstown,22EV3366-001-0,Detected,NULL
5/30/2022,OT_Queenstown,22EV3492-001-0,Detected,NULL
6/1/2022,OT_Queenstown,22EV3518-001-0,Detected,NULL
6/8/2022,OT_Queenstown,22EV3658-001-0,Detected,NULL
6/10/2022,OT_Queenstown,22EV3709-001-0,Detected,NULL
6/13/2022,OT_Queenstown,22EV3728-001-0,Detected,NULL
6/15/2022,OT_Queenstown,22EV3804-001-0,Detected,NULL
6/20/2022,OT_Queenstown,22EV3870-001-0,Detected,NULL
6/22/2022,OT_Queenstown,22EV3970-001-0,Detected,9944
6/27/2022,OT_Queenstown,22EV4000-001-0,Detected,NULL
6/29/2022,OT_Queenstown,22EV4079-001-0,Detected,10401
7/4/2022,OT_Queenstown,22EV4161-001-0,Detected,10397
7/6/2022,OT_Queenstown,22EV4238-001-0,Detected,NULL
9/08/2022,OT_Queenstown,22EV4994-001-0,Detected,14379
3/7/2022,OT_Wanaka,22CE0036-001-0,Detected,NULL
3/14/2022,OT_Wanaka,22CE0051-001-0,Detected,NULL
3/22/2022,OT_Wanaka,22CE0080-001-0,Detected,NULL
